TransactionID,Date,ProductID,CustomerID,Quantity,Region,MarketingCampaign,TradeShowFlag,WeatherIndex,HolidayFlag,Revenue
TX04540,2023-11-28 10:52:31.755175516,P0005,C0115,26,North America,0,0,1.19,0,2662.92
TX04541,2023-11-28 12:37:39.585958596,P0098,C0091,11,Asia,1,0,1.39,0,544.39
TX04542,2023-11-28 14:22:47.416741672,P0078,C0052,39,Europe,0,0,0.58,0,6361.68
TX04543,2023-11-28 16:07:55.247524752,P0028,C0122,3,Europe,0,0,0.53,0,114.06
TX04544,2023-11-28 17:53:03.078307828,P0066,C0264,22,North America,0,0,0.83,0,1328.8
TX04545,2023-11-28 19:38:10.909090908,P0074,C0003,17,South America,0,0,1.29,0,997.9
TX04546,2023-11-28 21:23:18.739873988,P0002,C0168,11,Asia,0,0,1.22,0,1159.07
TX04547,2023-11-28 23:08:26.570657064,P0027,C0280,47,South America,0,0,1.32,0,5016.31
TX04548,2023-11-29 00:53:34.401440144,P0073,C0289,39,South America,0,0,0.9,1,3683.55
TX04549,2023-11-29 02:38:42.232223220,P0096,C0072,47,North America,1,0,1.49,0,1724.43
TX04550,2023-11-29 04:23:50.063006300,P0047,C0136,27,Asia,0,1,0.87,0,3060.18
TX04551,2023-11-29 06:08:57.893789376,P0079,C0255,49,Europe,0,0,1.31,1,1227.94
TX04552,2023-11-29 07:54:05.724572456,P0009,C0140,43,North America,0,0,0.85,0,4855.99
TX04553,2023-11-29 09:39:13.555355536,P0032,C0207,29,South America,0,0,0.72,0,5456.64
TX04554,2023-11-29 11:24:21.386138612,P0099,C0259,12,Europe,0,0,0.84,1,1269.24
TX04555,2023-11-29 13:09:29.216921692,P0066,C0262,13,South America,0,1,0.69,0,785.2
TX04556,2023-11-29 14:54:37.047704768,P0068,C0270,11,Asia,0,0,0.63,1,780.23
TX04557,2023-11-29 16:39:44.878487848,P0011,C0037,31,South America,0,0,0.86,0,4822.67
TX04558,2023-11-29 18:24:52.709270928,P0056,C0202,11,Europe,0,0,0.65,0,360.25
TX04559,2023-11-29 20:10:00.540054004,P0043,C0223,41,Asia,0,1,1.0,0,3708.04
TX04560,2023-11-29 21:55:08.370837084,P0012,C0051,43,North America,1,0,0.54,0,8047.88
TX04561,2023-11-29 23:40:16.201620160,P0023,C0080,36,South America,1,0,0.93,0,5795.64
TX04562,2023-11-30 01:25:24.032403240,P0043,C0210,2,Asia,1,1,1.46,0,180.88
TX04563,2023-11-30 03:10:31.863186316,P0056,C0006,23,Asia,0,1,0.86,0,753.25
TX04564,2023-11-30 04:55:39.693969396,P0095,C0044,36,North America,1,0,0.64,0,726.48
TX04565,2023-11-30 06:40:47.524752476,P0015,C0276,14,North America,1,0,0.81,0,500.5
TX04566,2023-11-30 08:25:55.355535552,P0095,C0258,37,Europe,1,0,1.29,0,746.66
TX04567,2023-11-30 10:11:03.186318632,P0099,C0141,49,Asia,0,1,0.81,0,5182.73
TX04568,2023-11-30 11:56:11.017101708,P0020,C0257,27,Asia,0,0,0.88,0,1566.81
TX04569,2023-11-30 13:41:18.847884788,P0075,C0284,12,Europe,1,0,1.29,1,554.16
TX04570,2023-11-30 15:26:26.678667864,P0050,C0036,29,South America,1,0,0.76,0,3668.5
TX04571,2023-11-30 17:11:34.509450944,P0020,C0044,6,Asia,0,0,0.98,1,348.18
TX04572,2023-11-30 18:56:42.340234024,P0059,C0119,44,Asia,0,0,0.56,0,833.36
TX04573,2023-11-30 20:41:50.171017100,P0050,C0045,47,South America,0,0,0.67,1,5945.5
TX04574,2023-11-30 22:26:58.001800180,P0020,C0139,23,North America,0,0,0.71,1,1334.69
TX04575,2023-12-01 00:12:05.832583256,P0005,C0052,10,North America,1,1,0.96,0,1024.2
TX04576,2023-12-01 01:57:13.663366336,P0072,C0287,34,North America,0,0,1.32,0,4993.58
TX04577,2023-12-01 03:42:21.494149412,P0064,C0273,44,Europe,0,0,0.85,0,7574.6
TX04578,2023-12-01 05:27:29.324932492,P0075,C0268,12,South America,1,0,0.88,1,554.16
TX04579,2023-12-01 07:12:37.155715572,P0057,C0278,32,North America,0,0,0.8,0,3554.24
TX04580,2023-12-01 08:57:44.986498648,P0077,C0061,26,Europe,0,0,0.82,0,262.08
TX04581,2023-12-01 10:42:52.817281728,P0005,C0053,7,South America,1,0,0.9,0,716.94
TX04582,2023-12-01 12:28:00.648064804,P0064,C0068,32,North America,0,0,1.4,0,5508.8
TX04583,2023-12-01 14:13:08.478847884,P0085,C0241,33,Asia,0,1,0.52,0,6373.62
TX04584,2023-12-01 15:58:16.309630964,P0033,C0269,18,Asia,1,0,1.12,0,3299.94
TX04585,2023-12-01 17:43:24.140414040,P0055,C0251,35,North America,1,1,1.39,0,6372.1
TX04586,2023-12-01 19:28:31.971197120,P0074,C0283,20,North America,1,0,0.92,1,1174.0
TX04587,2023-12-01 21:13:39.801980196,P0002,C0070,31,Europe,0,0,1.15,0,3266.47
TX04588,2023-12-01 22:58:47.632763276,P0041,C0099,5,Asia,0,0,1.09,1,154.5
TX04589,2023-12-02 00:43:55.463546352,P0061,C0060,32,South America,1,0,0.84,0,5565.76
TX04590,2023-12-02 02:29:03.294329432,P0005,C0102,47,North America,0,0,0.64,0,4813.74
TX04591,2023-12-02 04:14:11.125112512,P0005,C0118,42,South America,0,0,0.72,0,4301.64
TX04592,2023-12-02 05:59:18.955895588,P0062,C0016,19,North America,0,0,0.56,0,778.05
TX04593,2023-12-02 07:44:26.786678668,P0019,C0190,1,Asia,0,0,1.26,0,44.88
TX04594,2023-12-02 09:29:34.617461744,P0020,C0211,7,North America,0,0,1.03,0,406.21
TX04595,2023-12-02 11:14:42.448244824,P0001,C0077,22,South America,0,0,1.29,0,1808.18
TX04596,2023-12-02 12:59:50.279027900,P0089,C0045,34,Asia,0,0,0.79,1,5992.5
TX04597,2023-12-02 14:44:58.109810980,P0094,C0092,10,North America,1,0,1.3,0,1183.6
TX04598,2023-12-02 16:30:05.940594060,P0089,C0012,47,Asia,0,0,0.81,1,8283.75
TX04599,2023-12-02 18:15:13.771377136,P0055,C0227,42,Europe,0,0,0.62,0,7646.52
TX04600,2023-12-02 20:00:21.602160216,P0095,C0016,26,South America,0,0,1.03,0,524.68
TX04601,2023-12-02 21:45:29.432943292,P0009,C0061,32,North America,0,0,1.45,0,3613.76
TX04602,2023-12-02 23:30:37.263726372,P0086,C0042,42,North America,1,0,0.91,0,5539.8
TX04603,2023-12-03 01:15:45.094509448,P0069,C0067,27,North America,1,0,1.02,0,3103.38
TX04604,2023-12-03 03:00:52.925292528,P0022,C0211,12,South America,1,0,0.95,1,993.6
TX04605,2023-12-03 04:46:00.756075608,P0091,C0202,40,Europe,1,0,0.96,0,1118.8
TX04606,2023-12-03 06:31:08.586858684,P0029,C0213,23,South America,1,0,0.71,0,2902.83
TX04607,2023-12-03 08:16:16.417641764,P0077,C0108,14,North America,0,0,0.92,1,141.12
TX04608,2023-12-03 10:01:24.248424840,P0036,C0283,34,South America,0,0,1.0,1,1190.0
TX04609,2023-12-03 11:46:32.079207920,P0054,C0093,17,North America,0,1,1.24,0,2816.73
TX04610,2023-12-03 13:31:39.909991000,P0095,C0224,6,South America,0,0,0.64,1,121.08
TX04611,2023-12-03 15:16:47.740774076,P0048,C0224,27,Asia,0,1,1.07,0,2006.91
TX04612,2023-12-03 17:01:55.571557156,P0033,C0238,8,South America,0,1,1.16,0,1466.64
TX04613,2023-12-03 18:47:03.402340232,P0043,C0117,33,North America,0,1,0.88,0,2984.52
TX04614,2023-12-03 20:32:11.233123312,P0021,C0090,35,North America,0,0,1.05,0,3054.1
TX04615,2023-12-03 22:17:19.063906388,P0030,C0288,47,South America,0,0,1.21,0,5522.03
TX04616,2023-12-04 00:02:26.894689468,P0006,C0280,17,South America,0,0,0.97,0,1800.98
TX04617,2023-12-04 01:47:34.725472548,P0020,C0018,26,Asia,1,0,0.83,0,1508.78
TX04618,2023-12-04 03:32:42.556255624,P0015,C0174,7,Europe,0,0,1.32,0,250.25
TX04619,2023-12-04 05:17:50.387038704,P0019,C0105,46,Europe,1,0,1.49,0,2064.48
TX04620,2023-12-04 07:02:58.217821780,P0042,C0288,24,Asia,1,0,0.72,0,4560.24
TX04621,2023-12-04 08:48:06.048604860,P0043,C0247,25,Europe,0,1,1.39,0,2261.0
TX04622,2023-12-04 10:33:13.879387936,P0046,C0141,35,Europe,0,0,1.05,0,656.25
TX04623,2023-12-04 12:18:21.710171016,P0018,C0297,26,North America,0,0,0.95,0,4873.96
TX04624,2023-12-04 14:03:29.540954096,P0047,C0192,5,North America,1,1,1.39,1,566.7
TX04625,2023-12-04 15:48:37.371737172,P0095,C0290,47,North America,0,0,1.41,0,948.46
TX04626,2023-12-04 17:33:45.202520252,P0078,C0207,38,South America,0,1,0.77,0,6198.56
TX04627,2023-12-04 19:18:53.033303328,P0068,C0247,35,South America,0,1,0.86,0,2482.55
TX04628,2023-12-04 21:04:00.864086408,P0010,C0141,30,Europe,0,0,1.35,0,1047.3
TX04629,2023-12-04 22:49:08.694869484,P0078,C0221,25,South America,1,0,0.99,0,4078.0
TX04630,2023-12-05 00:34:16.525652564,P0028,C0224,24,North America,0,0,0.79,0,912.48
TX04631,2023-12-05 02:19:24.356435644,P0044,C0183,30,South America,0,0,1.46,0,353.1
TX04632,2023-12-05 04:04:32.187218720,P0067,C0187,20,Europe,0,0,0.72,0,3635.0
TX04633,2023-12-05 05:49:40.018001800,P0035,C0112,3,North America,1,0,1.11,0,169.5
TX04634,2023-12-05 07:34:47.848784876,P0047,C0180,32,Europe,1,0,0.93,1,3626.88
TX04635,2023-12-05 09:19:55.679567956,P0086,C0198,8,South America,0,0,0.95,1,1055.2
TX04636,2023-12-05 11:05:03.510351036,P0014,C0069,47,Asia,0,0,0.61,0,3765.17
TX04637,2023-12-05 12:50:11.341134112,P0043,C0085,23,Asia,0,0,0.76,1,2080.12
TX04638,2023-12-05 14:35:19.171917192,P0066,C0038,46,North America,0,1,0.67,0,2778.4
TX04639,2023-12-05 16:20:27.002700268,P0095,C0130,16,Europe,1,0,1.25,0,322.88
TX04640,2023-12-05 18:05:34.833483348,P0073,C0009,35,Asia,0,0,1.2,1,3305.75
TX04641,2023-12-05 19:50:42.664266424,P0039,C0002,25,Asia,0,0,1.29,0,4867.25
TX04642,2023-12-05 21:35:50.495049504,P0085,C0149,15,North America,0,0,1.2,0,2897.1
TX04643,2023-12-05 23:20:58.325832584,P0013,C0066,8,North America,0,0,0.63,0,1519.92
TX04644,2023-12-06 01:06:06.156615660,P0062,C0192,34,Europe,0,0,1.48,0,1392.3
TX04645,2023-12-06 02:51:13.987398740,P0080,C0096,25,Asia,0,0,0.69,1,1159.5
TX04646,2023-12-06 04:36:21.818181816,P0084,C0018,49,Europe,0,0,0.85,1,3476.06
TX04647,2023-12-06 06:21:29.648964896,P0050,C0097,44,Europe,1,0,1.21,0,5566.0
TX04648,2023-12-06 08:06:37.479747972,P0078,C0056,19,North America,0,0,0.64,0,3099.28
TX04649,2023-12-06 09:51:45.310531052,P0057,C0106,43,Europe,0,0,0.67,0,4776.01
TX04650,2023-12-06 11:36:53.141314132,P0014,C0087,13,South America,0,0,1.38,0,1041.43
TX04651,2023-12-06 13:22:00.972097208,P0064,C0140,46,Europe,0,1,0.83,0,7918.9
TX04652,2023-12-06 15:07:08.802880288,P0087,C0143,12,Asia,0,0,1.17,0,173.4
TX04653,2023-12-06 16:52:16.633663364,P0054,C0051,15,Europe,0,0,1.36,0,2485.35
TX04654,2023-12-06 18:37:24.464446444,P0075,C0211,23,South America,0,1,1.47,0,1062.14
TX04655,2023-12-06 20:22:32.295229520,P0009,C0040,40,South America,0,0,0.71,0,4517.2
TX04656,2023-12-06 22:07:40.126012600,P0041,C0090,2,Asia,0,0,0.62,0,61.8
TX04657,2023-12-06 23:52:47.956795680,P0094,C0038,40,Asia,0,0,1.24,0,4734.4
TX04658,2023-12-07 01:37:55.787578756,P0010,C0012,23,Europe,1,0,0.69,0,802.93
TX04659,2023-12-07 03:23:03.618361836,P0015,C0095,5,South America,0,0,1.08,0,178.75
TX04660,2023-12-07 05:08:11.449144912,P0072,C0108,34,South America,0,0,1.03,0,4993.58
TX04661,2023-12-07 06:53:19.279927992,P0077,C0103,10,Europe,0,0,1.06,0,100.8
TX04662,2023-12-07 08:38:27.110711072,P0018,C0230,27,Asia,0,0,1.15,0,5061.42
TX04663,2023-12-07 10:23:34.941494148,P0030,C0042,42,South America,1,0,1.35,0,4934.58
TX04664,2023-12-07 12:08:42.772277228,P0072,C0208,4,Europe,0,0,0.77,1,587.48
TX04665,2023-12-07 13:53:50.603060304,P0099,C0087,4,Asia,0,0,1.06,0,423.08
TX04666,2023-12-07 15:38:58.433843384,P0052,C0092,8,Europe,0,0,0.84,0,1086.08
TX04667,2023-12-07 17:24:06.264626460,P0089,C0173,6,Asia,0,0,0.82,1,1057.5
TX04668,2023-12-07 19:09:14.095409540,P0007,C0125,25,Asia,0,0,0.52,0,1088.0
TX04669,2023-12-07 20:54:21.926192620,P0023,C0108,27,South America,0,0,1.1,0,4346.73
TX04670,2023-12-07 22:39:29.756975696,P0007,C0046,47,North America,0,0,1.47,0,2045.44
TX04671,2023-12-08 00:24:37.587758776,P0082,C0213,40,South America,0,0,1.26,0,4084.8
TX04672,2023-12-08 02:09:45.418541852,P0047,C0091,20,Europe,1,0,0.74,0,2266.8
TX04673,2023-12-08 03:54:53.249324932,P0029,C0180,27,Asia,0,1,1.22,0,3407.67
TX04674,2023-12-08 05:40:01.080108008,P0057,C0040,7,South America,0,1,0.8,0,777.49
TX04675,2023-12-08 07:25:08.910891088,P0085,C0258,23,Asia,0,0,1.25,0,4442.22
TX04676,2023-12-08 09:10:16.741674168,P0054,C0120,20,South America,1,0,1.35,1,3313.8
TX04677,2023-12-08 10:55:24.572457244,P0072,C0076,49,Europe,0,0,0.83,0,7196.63
TX04678,2023-12-08 12:40:32.403240324,P0061,C0094,34,Europe,1,0,0.5,0,5913.62
TX04679,2023-12-08 14:25:40.234023400,P0047,C0268,29,Europe,0,0,0.81,0,3286.86
TX04680,2023-12-08 16:10:48.064806480,P0003,C0017,44,South America,0,0,0.71,0,5498.24
TX04681,2023-12-08 17:55:55.895589556,P0036,C0292,5,North America,1,1,1.12,0,175.0
TX04682,2023-12-08 19:41:03.726372636,P0007,C0170,27,Europe,1,0,0.79,0,1175.04
TX04683,2023-12-08 21:26:11.557155716,P0000,C0161,12,South America,0,0,0.54,0,1471.08
TX04684,2023-12-08 23:11:19.387938792,P0091,C0051,17,North America,0,0,1.03,0,475.49
TX04685,2023-12-09 00:56:27.218721872,P0069,C0035,37,South America,0,0,1.37,0,4252.78
TX04686,2023-12-09 02:41:35.049504948,P0046,C0186,34,South America,0,0,0.95,0,637.5
TX04687,2023-12-09 04:26:42.880288028,P0099,C0247,30,Europe,1,0,0.88,0,3173.1
TX04688,2023-12-09 06:11:50.711071108,P0074,C0051,36,North America,0,0,0.68,0,2113.2
TX04689,2023-12-09 07:56:58.541854184,P0004,C0018,6,South America,0,0,0.89,0,698.28
TX04690,2023-12-09 09:42:06.372637264,P0049,C0091,32,South America,0,0,0.83,0,3198.4
TX04691,2023-12-09 11:27:14.203420340,P0023,C0138,32,South America,0,1,1.49,0,5151.68
TX04692,2023-12-09 13:12:22.034203420,P0046,C0219,9,South America,0,0,0.53,1,168.75
TX04693,2023-12-09 14:57:29.864986496,P0017,C0098,22,Europe,0,0,0.74,0,690.8
TX04694,2023-12-09 16:42:37.695769576,P0083,C0235,10,South America,0,0,0.57,0,774.5
TX04695,2023-12-09 18:27:45.526552656,P0027,C0206,29,North America,1,0,1.36,1,3095.17
TX04696,2023-12-09 20:12:53.357335732,P0076,C0143,11,Asia,0,1,0.92,0,1510.19
TX04697,2023-12-09 21:58:01.188118812,P0004,C0198,28,North America,0,0,1.3,0,3258.64
TX04698,2023-12-09 23:43:09.018901888,P0029,C0286,2,South America,0,1,1.19,0,252.42
TX04699,2023-12-10 01:28:16.849684968,P0000,C0263,21,South America,0,0,1.43,0,2574.39
TX04700,2023-12-10 03:13:24.680468044,P0085,C0216,31,North America,0,0,0.52,0,5987.34
TX04701,2023-12-10 04:58:32.511251124,P0081,C0188,41,Asia,1,0,0.71,0,3418.58
TX04702,2023-12-10 06:43:40.342034204,P0045,C0043,17,Europe,1,0,1.2,0,1598.85
TX04703,2023-12-10 08:28:48.172817280,P0068,C0290,27,Asia,1,0,1.09,0,1915.11
TX04704,2023-12-10 10:13:56.003600360,P0030,C0188,30,Asia,0,1,1.19,0,3524.7
TX04705,2023-12-10 11:59:03.834383436,P0069,C0193,41,Asia,1,0,1.08,1,4712.54
TX04706,2023-12-10 13:44:11.665166516,P0090,C0269,8,North America,0,0,1.08,0,538.24
TX04707,2023-12-10 15:29:19.495949592,P0055,C0259,37,Asia,0,0,1.43,0,6736.22
TX04708,2023-12-10 17:14:27.326732672,P0088,C0238,5,Europe,0,0,1.42,0,458.65
TX04709,2023-12-10 18:59:35.157515752,P0092,C0111,26,South America,0,0,0.54,0,4006.34
TX04710,2023-12-10 20:44:42.988298828,P0027,C0068,6,North America,0,0,0.91,0,640.38
TX04711,2023-12-10 22:29:50.819081908,P0015,C0048,16,North America,0,0,1.01,0,572.0
TX04712,2023-12-11 00:14:58.649864984,P0053,C0150,1,Asia,0,0,0.86,0,92.47
TX04713,2023-12-11 02:00:06.480648064,P0052,C0238,9,South America,0,0,0.55,0,1221.84
TX04714,2023-12-11 03:45:14.311431144,P0011,C0114,21,South America,0,0,0.97,0,3266.97
TX04715,2023-12-11 05:30:22.142214220,P0019,C0074,7,South America,1,0,1.48,0,314.16
TX04716,2023-12-11 07:15:29.972997300,P0081,C0097,43,North America,1,1,0.57,0,3585.34
TX04717,2023-12-11 09:00:37.803780376,P0033,C0110,15,Europe,0,0,1.32,0,2749.95
TX04718,2023-12-11 10:45:45.634563456,P0052,C0284,24,South America,0,0,0.7,0,3258.24
TX04719,2023-12-11 12:30:53.465346532,P0063,C0255,5,North America,0,0,1.08,0,821.8
TX04720,2023-12-11 14:16:01.296129612,P0022,C0116,38,Asia,0,0,0.89,0,3146.4
TX04721,2023-12-11 16:01:09.126912692,P0026,C0175,29,South America,1,0,0.85,0,1762.33
TX04722,2023-12-11 17:46:16.957695768,P0016,C0227,46,Asia,0,1,1.37,0,4991.0
TX04723,2023-12-11 19:31:24.788478848,P0047,C0105,46,South America,1,0,1.47,0,5213.64
TX04724,2023-12-11 21:16:32.619261924,P0020,C0238,11,Asia,1,0,0.89,0,638.33
TX04725,2023-12-11 23:01:40.450045004,P0049,C0099,4,North America,0,0,1.14,0,399.8
TX04726,2023-12-12 00:46:48.280828080,P0039,C0175,10,Asia,1,0,1.06,0,1946.9
TX04727,2023-12-12 02:31:56.111611160,P0094,C0248,34,North America,0,0,0.58,0,4024.24
TX04728,2023-12-12 04:17:03.942394240,P0002,C0075,4,Asia,0,1,0.54,0,421.48
TX04729,2023-12-12 06:02:11.773177316,P0016,C0002,10,Asia,1,0,1.27,0,1085.0
TX04730,2023-12-12 07:47:19.603960396,P0060,C0080,33,Asia,0,0,0.89,0,4521.66
TX04731,2023-12-12 09:32:27.434743472,P0049,C0287,46,South America,0,0,0.81,1,4597.7
TX04732,2023-12-12 11:17:35.265526552,P0089,C0007,18,Europe,0,0,1.49,0,3172.5
TX04733,2023-12-12 13:02:43.096309628,P0086,C0086,12,Europe,1,0,0.59,0,1582.8
TX04734,2023-12-12 14:47:50.927092708,P0005,C0285,23,South America,0,0,0.77,0,2355.66
TX04735,2023-12-12 16:32:58.757875788,P0027,C0073,44,Asia,1,1,1.36,0,4696.12
TX04736,2023-12-12 18:18:06.588658864,P0071,C0122,25,Asia,0,0,0.91,0,458.5
TX04737,2023-12-12 20:03:14.419441944,P0054,C0293,37,South America,0,0,1.08,0,6130.53
TX04738,2023-12-12 21:48:22.250225020,P0057,C0142,4,North America,0,0,0.55,1,444.28
TX04739,2023-12-12 23:33:30.081008100,P0044,C0157,13,North America,0,0,1.42,0,153.01
TX04740,2023-12-13 01:18:37.911791180,P0071,C0108,18,South America,0,0,0.64,0,330.12
TX04741,2023-12-13 03:03:45.742574256,P0018,C0194,29,Europe,1,1,0.71,1,5436.34
TX04742,2023-12-13 04:48:53.573357336,P0028,C0035,44,North America,0,0,0.66,1,1672.88
TX04743,2023-12-13 06:34:01.404140412,P0022,C0089,30,South America,1,0,1.0,0,2484.0
TX04744,2023-12-13 08:19:09.234923492,P0031,C0295,48,North America,0,0,1.32,1,6997.92
TX04745,2023-12-13 10:04:17.065706568,P0009,C0200,38,South America,0,0,0.77,0,4291.34
TX04746,2023-12-13 11:49:24.896489648,P0090,C0045,28,North America,0,0,0.64,0,1883.84
TX04747,2023-12-13 13:34:32.727272728,P0048,C0106,7,North America,0,0,0.91,1,520.31
TX04748,2023-12-13 15:19:40.558055804,P0064,C0169,24,South America,0,0,1.48,0,4131.6
TX04749,2023-12-13 17:04:48.388838884,P0028,C0145,41,Europe,0,1,0.51,0,1558.82
TX04750,2023-12-13 18:49:56.219621960,P0058,C0177,10,Europe,1,0,1.0,0,640.6
TX04751,2023-12-13 20:35:04.050405040,P0044,C0060,37,North America,0,0,1.17,0,435.49
TX04752,2023-12-13 22:20:11.881188116,P0066,C0002,27,North America,0,1,1.31,0,1630.8
TX04753,2023-12-14 00:05:19.711971196,P0050,C0081,21,Europe,1,0,1.25,0,2656.5
TX04754,2023-12-14 01:50:27.542754276,P0094,C0262,36,South America,1,0,0.57,0,4260.96
TX04755,2023-12-14 03:35:35.373537352,P0010,C0286,43,Asia,1,0,0.96,0,1501.13
TX04756,2023-12-14 05:20:43.204320432,P0085,C0094,29,North America,1,0,0.58,0,5601.06
TX04757,2023-12-14 07:05:51.035103508,P0081,C0063,7,Asia,0,0,1.12,0,583.66
TX04758,2023-12-14 08:50:58.865886588,P0098,C0245,13,North America,1,1,0.58,1,643.37
TX04759,2023-12-14 10:36:06.696669664,P0005,C0076,45,Europe,1,0,0.55,0,4608.9
TX04760,2023-12-14 12:21:14.527452744,P0066,C0258,23,South America,1,0,0.81,0,1389.2
TX04761,2023-12-14 14:06:22.358235824,P0061,C0092,25,North America,0,0,1.44,0,4348.25
TX04762,2023-12-14 15:51:30.189018900,P0004,C0290,41,Asia,1,1,1.21,0,4771.58
TX04763,2023-12-14 17:36:38.019801980,P0008,C0270,45,Europe,0,0,0.5,0,7398.9
TX04764,2023-12-14 19:21:45.850585056,P0027,C0020,13,North America,0,0,0.78,1,1387.49
TX04765,2023-12-14 21:06:53.681368136,P0082,C0061,37,South America,0,0,0.52,1,3778.44
TX04766,2023-12-14 22:52:01.512151216,P0091,C0259,30,North America,1,0,0.79,0,839.1
TX04767,2023-12-15 00:37:09.342934292,P0090,C0236,26,South America,0,1,1.19,0,1749.28
TX04768,2023-12-15 02:22:17.173717372,P0076,C0140,12,South America,1,0,1.26,0,1647.48
TX04769,2023-12-15 04:07:25.004500448,P0037,C0166,1,Europe,0,0,1.3,0,67.43
TX04770,2023-12-15 05:52:32.835283528,P0042,C0066,18,North America,0,0,1.41,1,3420.18
TX04771,2023-12-15 07:37:40.666066604,P0020,C0057,21,South America,0,0,0.87,0,1218.63
TX04772,2023-12-15 09:22:48.496849684,P0090,C0211,24,Europe,0,0,1.36,0,1614.72
TX04773,2023-12-15 11:07:56.327632764,P0061,C0129,17,North America,0,1,1.23,0,2956.81
TX04774,2023-12-15 12:53:04.158415840,P0045,C0024,42,South America,0,0,1.04,0,3950.1
TX04775,2023-12-15 14:38:11.989198920,P0069,C0010,9,Europe,0,0,1.45,0,1034.46
TX04776,2023-12-15 16:23:19.819981996,P0037,C0256,40,North America,0,0,1.45,0,2697.2
TX04777,2023-12-15 18:08:27.650765076,P0048,C0080,28,South America,0,0,1.4,0,2081.24
TX04778,2023-12-15 19:53:35.481548152,P0074,C0285,15,Europe,1,0,0.7,1,880.5
TX04779,2023-12-15 21:38:43.312331232,P0080,C0018,13,Europe,0,0,0.71,0,602.94
TX04780,2023-12-15 23:23:51.143114312,P0038,C0109,28,North America,0,0,1.4,0,5041.96
TX04781,2023-12-16 01:08:58.973897388,P0070,C0033,17,Europe,0,0,0.9,0,333.2
TX04782,2023-12-16 02:54:06.804680468,P0029,C0287,9,North America,1,0,1.3,0,1135.89
TX04783,2023-12-16 04:39:14.635463544,P0020,C0254,21,North America,0,0,1.19,1,1218.63
TX04784,2023-12-16 06:24:22.466246624,P0000,C0125,30,South America,0,0,1.26,0,3677.7
TX04785,2023-12-16 08:09:30.297029700,P0088,C0208,11,North America,0,0,0.53,0,1009.03
TX04786,2023-12-16 09:54:38.127812780,P0031,C0133,30,Europe,1,0,0.93,1,4373.7
TX04787,2023-12-16 11:39:45.958595860,P0007,C0085,36,North America,0,0,1.36,1,1566.72
TX04788,2023-12-16 13:24:53.789378936,P0068,C0074,25,South America,0,0,0.99,0,1773.25
TX04789,2023-12-16 15:10:01.620162016,P0029,C0134,7,Europe,0,0,1.19,0,883.47
TX04790,2023-12-16 16:55:09.450945092,P0007,C0172,20,South America,1,0,1.26,0,870.4
TX04791,2023-12-16 18:40:17.281728172,P0018,C0212,35,Asia,0,0,0.62,0,6561.1
TX04792,2023-12-16 20:25:25.112511252,P0058,C0018,10,South America,0,0,0.66,0,640.6
TX04793,2023-12-16 22:10:32.943294328,P0054,C0118,35,Asia,0,0,1.22,0,5799.15
TX04794,2023-12-16 23:55:40.774077408,P0029,C0284,1,Asia,1,0,0.55,0,126.21
TX04795,2023-12-17 01:40:48.604860484,P0078,C0226,14,North America,1,0,0.84,0,2283.68
TX04796,2023-12-17 03:25:56.435643564,P0035,C0211,45,Europe,0,0,1.42,0,2542.5
TX04797,2023-12-17 05:11:04.266426640,P0054,C0188,5,North America,0,1,1.07,1,828.45
TX04798,2023-12-17 06:56:12.097209720,P0043,C0150,40,Europe,0,1,1.41,0,3617.6
TX04799,2023-12-17 08:41:19.927992800,P0026,C0222,44,South America,0,0,0.81,0,2673.88
TX04800,2023-12-17 10:26:27.758775876,P0076,C0127,38,Asia,0,0,1.14,0,5217.02
TX04801,2023-12-17 12:11:35.589558956,P0077,C0247,34,Asia,1,0,0.79,0,342.72
TX04802,2023-12-17 13:56:43.420342032,P0053,C0050,24,Asia,0,0,0.61,0,2219.28
TX04803,2023-12-17 15:41:51.251125112,P0047,C0190,4,South America,0,0,1.49,0,453.36
TX04804,2023-12-17 17:26:59.081908188,P0029,C0236,27,South America,1,1,0.68,0,3407.67
TX04805,2023-12-17 19:12:06.912691268,P0038,C0021,5,North America,0,0,0.69,0,900.35
TX04806,2023-12-17 20:57:14.743474348,P0012,C0109,43,North America,1,0,1.34,0,8047.88
TX04807,2023-12-17 22:42:22.574257424,P0015,C0032,13,Europe,0,0,1.3,0,464.75
TX04808,2023-12-18 00:27:30.405040504,P0043,C0126,40,Europe,1,1,1.48,1,3617.6
TX04809,2023-12-18 02:12:38.235823580,P0070,C0043,21,Asia,1,0,0.57,0,411.6
TX04810,2023-12-18 03:57:46.066606660,P0026,C0006,37,South America,1,0,0.59,0,2248.49
TX04811,2023-12-18 05:42:53.897389736,P0044,C0127,32,South America,0,1,0.95,0,376.64
TX04812,2023-12-18 07:28:01.728172816,P0034,C0090,38,North America,0,0,1.09,0,7210.5
TX04813,2023-12-18 09:13:09.558955896,P0078,C0129,31,North America,1,0,0.54,0,5056.72
TX04814,2023-12-18 10:58:17.389738972,P0027,C0016,32,Europe,0,0,0.66,0,3415.36
TX04815,2023-12-18 12:43:25.220522052,P0098,C0185,15,Europe,1,0,1.2,1,742.35
TX04816,2023-12-18 14:28:33.051305128,P0006,C0109,48,North America,0,0,1.17,0,5085.12
